Variables=  "X" "U" "Rho" "P" "T" "N2" "H2" "O2" 
Zone T="1D-Reactive Shock Tube"
I=00000400, DATAPACKING=POINT 
-.787500E+01    0.000000E+00    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.829521E-63    0.270000E+00
-.782500E+01    0.000000E+00    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.289027E-61    0.270000E+00
-.777500E+01    0.000000E+00    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.535907E-61    0.270000E+00
-.772500E+01    0.000000E+00    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    -.145272E-60    0.270000E+00
-.767500E+01    0.589820E-11    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    -.783823E-60    0.270000E+00
-.762500E+01    0.274732E-10    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    -.377088E-60    0.270000E+00
-.757500E+01    0.116878E-09    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.607833E-59    0.270000E+00
-.752500E+01    0.400767E-09    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.161838E-58    0.270000E+00
-.747500E+01    0.119377E-08    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    -.182597E-58    0.270000E+00
-.742500E+01    0.313241E-08    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    -.177992E-57    0.270000E+00
-.737500E+01    0.803071E-08    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    -.222733E-57    0.270000E+00
-.732500E+01    0.200540E-07    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.103538E-56    0.270000E+00
-.727500E+01    0.495331E-07    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.408284E-56    0.270000E+00
-.722500E+01    0.121168E-06    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.529067E-58    0.270000E+00
-.717500E+01    0.293434E-06    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    -.337811E-55    0.270000E+00
-.712500E+01    0.703010E-06    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    -.726478E-55    0.270000E+00
-.707500E+01    0.166641E-05    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.120851E-54    0.270000E+00
-.702500E+01    0.390959E-05    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.848520E-54    0.270000E+00
-.697500E+01    0.907907E-05    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.845831E-54    0.270000E+00
-.692500E+01    0.208664E-04    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    -.496508E-53    0.270000E+00
-.687500E+01    0.474530E-04    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    -.173710E-52    0.270000E+00
-.682500E+01    0.106755E-03    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.167736E-53    0.270000E+00
-.677500E+01    0.237530E-03    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.139032E-51    0.270000E+00
-.672500E+01    0.522563E-03    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.286650E-51    0.270000E+00
-.667500E+01    0.113640E-02    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    -.446743E-51    0.270000E+00
-.662500E+01    0.244209E-02    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    -.314108E-50    0.270000E+00
-.657500E+01    0.518438E-02    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    -.343094E-50    0.270000E+00
-.652500E+01    0.108689E-01    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.159745E-49    0.270000E+00
-.647500E+01    0.224938E-01    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.599261E-49    0.270000E+00
-.642500E+01    0.459359E-01    0.100003E-02    0.229466E+07    0.800000E+03    0.730000E+00    0.133851E-49    0.270000E+00
-.637500E+01    0.925257E-01    0.100003E-02    0.229465E+07    0.800000E+03    0.730000E+00    -.403843E-48    0.270000E+00
-.632500E+01    0.183729E+00    0.100003E-02    0.229465E+07    0.799999E+03    0.730000E+00    -.974125E-48    0.270000E+00
-.627500E+01    0.359469E+00    0.100002E-02    0.229464E+07    0.799998E+03    0.730000E+00    0.730309E-48    0.270000E+00
-.622500E+01    0.692552E+00    0.100002E-02    0.229462E+07    0.799997E+03    0.730000E+00    0.839108E-47    0.270000E+00
-.617500E+01    0.131297E+01    0.100001E-02    0.229459E+07    0.799993E+03    0.730000E+00    0.133056E-46    0.270000E+00
-.612500E+01    0.244761E+01    0.999986E-03    0.229452E+07    0.799988E+03    0.730000E+00    -.279190E-46    0.270000E+00
-.607500E+01    0.448270E+01    0.999949E-03    0.229441E+07    0.799977E+03    0.730000E+00    -.150452E-45    0.270000E+00
-.602500E+01    0.805798E+01    0.999885E-03    0.229421E+07    0.799959E+03    0.730000E+00    -.146535E-45    0.270000E+00
-.597500E+01    0.142012E+02    0.999775E-03    0.229387E+07    0.799928E+03    0.730000E+00    0.654574E-45    0.270000E+00
-.592500E+01    0.245075E+02    0.999590E-03    0.229329E+07    0.799876E+03    0.730000E+00    0.238483E-44    0.270000E+00
-.587500E+01    0.413570E+02    0.999287E-03    0.229236E+07    0.799791E+03    0.730000E+00    0.119281E-44    0.270000E+00
-.582500E+01    0.681416E+02    0.998807E-03    0.229087E+07    0.799656E+03    0.730000E+00    -.120081E-43    0.270000E+00
-.577500E+01    0.109440E+03    0.998066E-03    0.228857E+07    0.799448E+03    0.730000E+00    -.341547E-43    0.270000E+00
-.572500E+01    0.171038E+03    0.996962E-03    0.228515E+07    0.799137E+03    0.730000E+00    -.646837E-44    0.270000E+00
-.567500E+01    0.259665E+03    0.995375E-03    0.228024E+07    0.798689E+03    0.730000E+00    0.181924E-42    0.270000E+00
-.562500E+01    0.382295E+03    0.993183E-03    0.227345E+07    0.798071E+03    0.730000E+00    0.455139E-42    0.270000E+00
-.557500E+01    0.544899E+03    0.990283E-03    0.226449E+07    0.797251E+03    0.730000E+00    0.613236E-43    0.270000E+00
-.552500E+01    0.750549E+03    0.986625E-03    0.225319E+07    0.796214E+03    0.730000E+00    -.229185E-41    0.270000E+00
-.547500E+01    0.997029E+03    0.982256E-03    0.223971E+07    0.794971E+03    0.730000E+00    -.579078E-41    0.270000E+00
